gender,urban_rural,internet_access_hours,family_income_level,brain_rot_level,attention_span_minutes,academic_motivation,education_level,short_video_hours,social_media_hours
Male,Urban,5.511753146,Middle,Low,55.8326392,6.095569497,Graduate,1.402910408,2.696524384
Female,Rural,5.02747965,Low,Low,58.61104639,3.096397062,School,1.736223138,3.301430505
Male,Urban,6.995480674,High,Low,55.59983723,5.818292948,School,1.722315311,4.321063314
Male,Urban,6.633487916,Middle,Low,53.20831594,6.11212719,Dropout,1.862169241,3.958311959
Female,Urban,7.168255149,High,Low,57.086436,5.037670555,School,1.945319257,3.339090234
Female,Urban,5.662526452,High,Low,49.03522112,3.685530779,School,1.641329902,3.921479749
Other,Urban,6.217724056,Middle,Low,50.99305341,4.085298349,School,0.910750261,1.7339612
Male,Rural,4.011848465,Middle,Low,60,7.294187988,Diploma,1.101345993,2.411172141
Male,Urban,6.225528412,Middle,Low,54.73528229,5.33893005,School,2.231352105,4.316006405
Male,Rural,3.33176079,High,Low,53.06410868,4.144557201,School,0.600160804,1.516958316
Male,Urban,5.32892757,Middle,Moderate,43.05628809,5.610209736,School,1.82560962,4.230047384
Female,Rural,5.166880191,Middle,Low,56.40151806,6.820886296,Diploma,1.891808231,3.173412945
Female,Urban,4.512998745,Middle,Low,58.22956997,6.391386797,Diploma,1.680625223,3.505027014
Male,Urban,4.511521329,Middle,Low,56.94433111,4.093700255,Dropout,0.761817497,2.379290212
Female,Urban,5.143704958,Middle,Low,60,7.345088897,Postgraduate,0.644800657,1.829240872
Female,Rural,4.400762784,Middle,Low,50.36177505,3.690848833,School,2.21637811,3.87322101
Female,Urban,4.409038328,Low,Low,50.52029589,4.318278433,School,1.649302257,4.717701518
Male,Urban,6.626764259,Middle,Low,47.46790046,2.909181831,School,1.918026473,6.332512546
Female,Rural,2.631498359,Low,Low,60,5.58957298,Postgraduate,1.248813598,2.884464914
Female,Rural,4.131566756,Low,Low,49.58214487,5.786865667,School,1.279869308,4.11319523
Male,Rural,7.846236323,High,Low,50.73968573,5.729260549,Graduate,2.729907852,5.209019408
Male,Urban,6.878192695,Low,Low,60,8.081649477,Graduate,1.281049693,3.900376716
Male,Urban,7.820188586,High,Moderate,54.91011031,6.400995214,Diploma,2.287312337,4.947311525
Male,Urban,5.083949534,High,Low,55.75592177,3.989631174,School,1.241570636,3.210491197
Male,Rural,4.883449283,Middle,Low,50.96859993,6.390892525,School,2.22037475,4.988113205
Female,Rural,5.220386039,High,Low,60,7.979783056,Dropout,2.097754173,3.839377376
Male,Rural,6.188885796,High,Low,60,7.858872168,Dropout,1.491908104,3.189725891
Female,Rural,1.86818912,Low,Low,48.08950855,4.482930773,School,0.847818421,2.168526536
Female,Urban,4.517894551,Low,Low,58.90541796,5.112722378,Diploma,1.184393879,2.955167146
Male,Urban,6.400510394,Middle,Low,50.21141972,5.690990607,School,2.275860781,4.156254593
Male,Urban,7.352759573,High,Moderate,49.49477871,4.853472088,Diploma,1.648286775,4.988331399
Female,Rural,6.038393704,Low,Low,55.21003618,6.722553278,School,1.102190046,2.927335694
Male,Urban,4.285973213,Low,Low,54.64311442,6.322646981,School,2.581880735,4.833673644
Male,Urban,4.423055158,Middle,Low,56.36943801,6.257830556,School,1.353731367,3.625020912
Male,Rural,4.447102016,Low,Low,47.88570777,3.831163437,Diploma,2.372897416,4.387819251
Female,Urban,3.268316205,Low,Low,55.15960605,4.926100908,School,0.952801659,2.253351387
Female,Urban,5.411027297,Low,Low,51.94777306,4.94876238,Diploma,1.657107453,3.929341682
Female,Urban,5.21245281,Low,Low,57.01669906,3.688010978,School,1.361389175,3.647527467
Female,Rural,7.718186556,High,Low,59.24672203,7.175665397,School,1.404373984,3.361596971
Female,Urban,6.529033709,High,Low,59.526199,8.612645565,Postgraduate,1.298757733,4.228405754
Female,Rural,5.888546226,Low,Low,53.74311971,5.955866317,School,1.255853889,2.843898348
Female,Urban,5.491164802,Middle,Low,51.90852968,8.022664138,Graduate,1.132835981,2.007869239
Male,Urban,7.892778843,Low,Moderate,48.13345982,6.735679523,Graduate,1.912718549,4.651040141
Male,Rural,5.343318457,High,Low,60,7.339652767,Graduate,2.039606638,3.561365862
Male,Urban,3.00022376,Low,Low,51.59426547,3.501882232,Dropout,0.634627651,1.876735442
Male,Urban,2.301010922,Middle,Low,55.9853219,4.627976454,School,0.737553228,2.300689851
Female,Urban,5.209560331,Low,Low,53.76070298,4.833238332,Diploma,0.940080241,3.106080575
Female,Rural,8.307232031,High,Moderate,57.93701076,9.079676326,Diploma,2.42705418,6.956018177
Male,Rural,2.66204502,Middle,Low,60,6.945221669,Graduate,1.490636687,2.95525917
Male,Rural,4.42915722,Low,Low,53.86439204,4.947507408,School,1.12859319,2.648826999
Male,Rural,6.68537294,Middle,Low,59.88794889,7.071102585,Graduate,1.306673061,2.810081004
Female,Urban,4.092314776,Low,Low,55.93495479,7.00073077,Graduate,1.927830673,4.115789652
Female,Rural,7.915084912,Low,Moderate,43.63970734,4.848891167,School,2.063831028,6.772996762
Female,Urban,6.962816731,Middle,Low,59.18895733,5.504917769,Diploma,1.865939566,3.165580141
Male,Rural,5.243168766,Middle,Low,57.25447654,3.003279297,Diploma,1.755429339,4.842641381
Male,Urban,4.389777612,Middle,Low,52.15593129,7.187763759,Graduate,1.323032818,2.473887204
Male,Urban,6.906051451,Middle,Moderate,51.83686219,6.618720982,Diploma,3.473381857,5.992529889
Female,Urban,3.368823468,Low,Low,60,5.60589935,School,0.535933065,1.520011717
Male,Rural,6.993833766,Middle,Low,45.93125373,2.98010888,School,1.879332038,5.419056419
Male,Rural,6.040053877,Middle,Low,51.67133811,4.496256193,Diploma,2.355694989,3.987760989
Male,Urban,5.975161259,Middle,Low,49.21590882,5.233755502,Diploma,2.401375299,6.276723068
Male,Rural,1.74652982,Low,Low,51.46134376,1,Dropout,0.545384072,1.11233612
Female,Rural,5.204145702,High,Low,59.12418844,7.729697138,Graduate,0.87617345,2.389652498
Female,Rural,2.331401755,High,Low,53.74339063,4.759435987,Dropout,1.105051509,2.080548237
Female,Urban,6.688487504,Middle,Low,58.00448603,9.411725908,School,1.149270689,3.514361987
Male,Urban,6.542086387,High,Low,57.0931197,7.621310903,School,1.322270232,3.362622998
Female,Rural,3.161963167,Middle,Low,56.69797123,6.237664785,School,0.718420655,2.042596069
Male,Rural,4.65677592,Middle,Low,59.76179245,3.478675654,School,1.395139449,3.611780979
Male,Urban,3.939883485,Middle,Low,49.24133466,3.245836283,Dropout,1.698312715,3.224915189
Male,Rural,7.359223455,Middle,Low,60,5.698146517,Graduate,1.169374391,3.66659693
Male,Rural,6.217137542,Low,Moderate,41.64634791,2.892112339,Graduate,1.730296608,5.144486435
Female,Rural,6.305940283,Middle,Moderate,47.94830519,6.043189804,Graduate,2.919792081,5.759350905
Female,Rural,3.7854928,Middle,Low,60,9.720265576,School,1.486232942,2.651476426
Female,Urban,7.305122318,High,Low,55.11835744,7.33813914,Graduate,2.310509773,4.560615995
Female,Rural,1.600020455,Middle,,59.84049959,6.60804101,Dropout,0,0
Male,Urban,6.171939985,Low,Moderate,48.72511434,5.609946977,School,1.62361955,3.348324033
Male,Rural,5.909273892,Middle,Low,60,9.467477463,Graduate,1.637155933,4.775398262
Other,Rural,4.235775653,Middle,Low,60,7.450546423,Graduate,0.536233619,1.679561045
Male,Urban,4.773636232,Low,Low,59.83310648,4.705289053,Graduate,1.666744232,3.139303597
Female,Urban,3.255417119,Middle,Low,48.12266953,3.43375339,Dropout,1.718379083,3.194468723
Female,Urban,3.424625441,Low,Low,55.81804488,5.991186859,Graduate,0.951925785,2.296598805
Male,Urban,4.073595138,Low,Low,57.72162245,6.417184865,Diploma,0.998072878,2.645910015
Male,Rural,5.288200056,High,Low,55.40918774,3.222035908,Diploma,1.69476714,3.132527286
Female,Urban,4.928986666,High,Low,60,7.957737424,Postgraduate,1.180355105,2.548264362
Female,Urban,2.338201671,Middle,Low,56.94669561,8.097962538,Graduate,0.8810027,2.52795157
Male,Urban,6.059364479,Low,Low,41.25095074,1,Dropout,1.4553541,2.88071392
Male,Rural,3.967153218,Low,Low,59.06700844,3.227745497,Diploma,1.773393866,3.183650519
Female,Urban,6.265399617,Middle,Low,51.32615646,5.618130323,Diploma,1.938826181,4.093883503
Male,Urban,2.599287734,High,Low,50.38133457,3.979053874,Dropout,0.409122845,0.81304846
Female,Rural,0.82358152,High,Low,52.94318232,5.415455471,School,0.306352888,1.010392777
Male,Rural,4.177563589,Middle,Low,51.09347013,3.766153383,School,1.510552186,2.559686406
Male,Rural,4.111571631,Middle,Low,58.51989213,8.478465607,Postgraduate,1.667723131,3.841401147
Male,Rural,3.096433347,High,Low,54.39524487,5.586963441,Dropout,1.490092059,3.131186879
Female,Urban,3.920108102,Low,Low,59.13505087,7.082205993,Postgraduate,0.422851154,1.265327887
Female,Rural,7.765586149,High,Moderate,50.72142394,7.191383734,School,3.142278285,6.224468978
Female,Urban,4.410079061,Middle,Low,60,8.405773878,Diploma,0.779393931,2.269232357
Female,Rural,4.90688659,Middle,Low,49.06017478,5.302558332,School,1.398941087,4.193889797
Male,Urban,3.854502634,Low,Low,54.95927973,6.394122759,Graduate,1.206688887,2.429831984
Male,Urban,4.353589356,High,Low,58.28461978,6.969599349,Graduate,1.328031743,3.252848545
Other,Urban,4.88404241,Low,Low,50.8324179,3.499278992,School,1.67851944,4.091615973
Female,Rural,3.707472095,High,Low,53.76815078,6.582939254,Graduate,1.144695827,2.221253882
Male,Rural,5.726531886,Low,Low,60,6.665489446,Postgraduate,0.772299472,1.636933191
Male,Urban,4.267482818,Low,Low,56.42317096,5.617952849,Graduate,1.242818987,2.313738698
Female,Urban,6.996064203,Middle,Low,54.14667479,5.434786701,Diploma,2.222783895,3.875955653
Female,Rural,4.439870419,Middle,Low,53.14838482,5.287996612,Graduate,2.193390518,3.863704493
Male,Urban,7.679698966,Low,Moderate,45.06300964,5.263954491,School,1.681581019,4.306516396
Female,Urban,5.35213256,Middle,Low,51.88920521,5.867265042,Graduate,1.274784863,3.887390655
Female,Urban,5.542336962,Low,Moderate,42.20978499,3.513346058,Dropout,2.653997038,5.038735351
Female,Rural,7.868606704,Middle,Moderate,48.12061187,5.711054135,Graduate,2.930348317,5.796258084
Male,Urban,5.531763319,Middle,Low,60,9.397946431,Postgraduate,1.324666642,3.125856694
Male,Rural,3.091743275,Low,Low,56.54294336,9.878419608,Graduate,1.536951331,4.451293687
Male,Rural,6.713171836,Low,Moderate,43.15610566,4.673442551,School,3.229587421,6.014444983
Male,Rural,3.536923598,Low,Low,57.16264862,6.798516595,Diploma,0.81784309,2.244224907
Male,Rural,2.983785239,Low,Low,60,6.394345309,Diploma,0.600979178,1.599065802
Female,Rural,5.596805098,Low,Low,57.63479734,5.556444332,Graduate,1.102068941,2.985541787
Female,Rural,5.813984857,Middle,Low,57.79789337,6.589270664,Postgraduate,0.997586098,3.231438405
Female,Urban,5.338755268,Middle,Low,48.00730299,3.249829007,School,2.731423181,5.31546786
Male,Rural,7.153919488,Middle,Moderate,42.42713998,3.944337656,School,2.683836975,6.591731389
Male,Rural,4.136340349,Middle,Low,55.57306094,1.720648971,Diploma,1.138542019,2.615082107
Male,Urban,3.718030744,Low,Low,44.44304856,1.957778151,Dropout,1.243938564,3.311214827
Female,Rural,2.945019569,Middle,Low,54.20602558,6.544791852,Diploma,0.890063851,2.181429802
Male,Urban,3.566676335,Low,Low,47.42913022,1,Dropout,1.773070882,3.155182285
Male,Urban,7.705380617,High,Low,57.32021537,6.137019905,Graduate,2.097577443,4.452160394
Female,Urban,6.239191159,Low,Moderate,50.00804952,4.578786335,School,2.198122868,4.260786525
Male,Rural,4.293147827,Low,Low,47.7829241,4.055273035,School,1.533909253,3.661888681
Male,Urban,4.706773213,Middle,Low,50.74594812,5.081216985,Dropout,1.520264013,3.617099848
Female,Urban,6.953969765,Middle,Moderate,48.41763044,4.029081953,Dropout,1.632443179,3.776345608
Male,Rural,8.622314382,High,Low,58.7965337,7.719924764,Graduate,1.488205036,3.819382621
Male,Rural,4.504498982,Low,Low,51.18937861,3.165310321,Dropout,1.316586214,2.375013908
Male,Urban,4.255452584,Low,Low,56.06222189,4.965798673,Diploma,0.906644809,2.603006542
Female,Urban,4.249210882,Middle,Low,54.20618434,4.242788094,School,1.892721836,3.988281389
Male,Urban,4.646897074,Middle,Low,59.04036935,7.824791378,Graduate,1.038633032,2.8569468
Male,Urban,2.37515104,Low,Low,56.99383805,5.533720498,School,1.178548386,2.154352859
Male,Urban,6.34759504,High,Low,52.50141919,5.920948888,Diploma,3.145939023,6.786930678
Male,Urban,5.233412676,Middle,Low,57.67157167,5.758241163,Dropout,1.078206542,2.835912993
Other,Rural,4.249447263,Low,Low,56.11442089,5.981878708,Dropout,1.132361257,2.554734584
Male,Urban,5.582590175,Low,Low,58.39609426,7.80732977,Graduate,0.780746011,1.427106816
Female,Rural,1.47447424,Low,Low,58.47381559,6.213648384,Diploma,0.424531687,1.319469807
Male,Rural,4.6260051,Middle,Low,53.69471814,4.594549953,Diploma,1.51406854,3.78518073
Female,Urban,8.109514993,Middle,Moderate,46.35190364,5.563675069,Graduate,2.227804777,4.101591355
Male,Urban,5.822554923,High,Low,58.7516316,7.900964789,Postgraduate,1.67926159,4.782184213
Other,Urban,3.261512811,Low,Low,53.31275015,5.174696469,Diploma,0.997611671,2.191963111
Female,Rural,4.605649238,Low,Low,52.6054796,4.79830546,Dropout,1.376929814,2.928009487
Female,Urban,3.865403589,Low,Low,53.85085303,2.680587471,Dropout,1.178743102,3.582187488
Male,Urban,4.289022747,Low,Low,60,5.637334213,Graduate,1.175015811,2.101225765
Male,Urban,4.723512708,Low,Low,58.88999143,4.245020748,School,1.094029693,3.635034657
Male,Urban,1.898033484,Low,Low,52.89389846,3.996717368,School,0.540610914,1.492588558
Female,Urban,3.495938525,Low,Low,47.26603825,4.32498404,Graduate,1.0828754,2.154631693
Female,Urban,6.55879047,Middle,Low,59.53578021,6.614277356,Graduate,0.764910428,2.315111964
Male,Rural,5.043335037,Low,Low,60,6.503015316,Diploma,0.677073585,2.255609511
Female,Rural,5.883738903,Middle,Low,57.78145945,8.979116685,School,2.250581933,4.582224994
Female,Urban,6.069274472,High,Moderate,51.02938311,7.360567521,School,2.906885686,6.11537997
Male,Urban,4.470469396,High,Low,54.09712854,5.360136435,Dropout,1.183992591,3.629310205
Female,Rural,3.417397613,Low,Low,57.5856779,5.390751646,Diploma,0.884447652,2.075833118
Female,Rural,7.619094676,Middle,Low,45.43602947,4.067132108,Diploma,1.678566328,4.588165328
Male,Rural,4.992819961,Middle,Low,55.37653392,6.531348017,School,1.819345596,3.159776685
Male,Urban,6.719894449,High,Low,53.10112555,8.07383274,Graduate,1.757555083,4.646850985
Male,Rural,7.921459012,High,Low,50.10705065,4.614141545,School,2.541925422,5.997792319
Male,Rural,4.126171129,Middle,Low,49.46284856,1.561647378,School,1.216121207,2.051305343
Female,Urban,2.837727107,Low,Low,60,7.778382036,Diploma,1.397138428,2.689782116
Female,Rural,5.679324948,Low,Low,56.11318733,7.821938079,Graduate,2.573795784,4.513240107
Male,Rural,4.473208804,High,Low,49.20462281,5.018852932,Graduate,1.457128789,4.299788369
Male,Rural,7.502903501,Middle,Low,48.85745625,6.570374732,Graduate,2.194995094,4.503954821
Male,Urban,4.204989271,Low,Low,58.98049519,8.30861019,School,1.503431383,2.542309242
Male,Urban,4.020274868,Low,Low,56.29077504,5.861806671,Diploma,1.85773222,3.383595949
Male,Rural,5.245884409,Low,Moderate,44.11638313,3.691228853,School,1.415141971,4.215544959
Male,Rural,5.684701698,High,Low,58.51005219,4.508211887,Graduate,1.197823139,3.216671713
Male,Urban,3.468966962,Middle,Low,47.34841816,1.038438846,School,1.442055573,2.432953094
Female,Rural,7.451866449,Middle,Moderate,39.77793223,3.184212466,Dropout,2.5661461,4.842956913
Male,Rural,4.231933485,Low,Low,60,6.939297832,School,1.21080035,2.776054718
Male,Rural,4.234345848,Middle,Low,54.20198693,5.261849267,Graduate,1.243064813,2.378669838
Male,Rural,6.823200395,Middle,Moderate,52.72453562,7.02846975,Diploma,1.264001461,4.060958649
Female,Urban,2.607234821,High,Low,60,7.108719577,School,0.515744226,1.636336435
Male,Urban,5.898860941,Middle,Low,52.7677391,6.695239819,Graduate,1.793807205,3.11082337
Female,Rural,4.70454228,High,Low,56.09657999,5.397267655,School,1.175371829,2.728953078
Male,Rural,5.237146141,Low,Low,58.08719111,6.316608602,School,1.685873807,3.077315192
Female,Urban,5.551725233,High,Low,50.29124028,5.974683618,Graduate,2.36921675,4.236282334
Female,Rural,7.982867314,Low,Moderate,50.06964834,5.41708946,School,2.042111714,5.521671526
Male,Rural,7.2189302,Middle,Low,47.93703345,5.077727627,School,2.066470601,6.688497482
Male,Urban,6.135791815,Middle,Moderate,52.44228806,4.898079991,School,2.010199163,5.416889757
Female,Urban,3.281254357,Middle,Low,51.46660817,3.539994348,School,0.534449759,1.299669057
Female,Rural,6.727436833,Middle,Low,52.71329952,3.987853958,Diploma,1.318505712,4.392400792
Male,Rural,4.358970624,High,Moderate,48.75306251,4.695633116,School,1.221158698,3.319787947
Female,Urban,4.338053915,Low,Low,60,8.407113787,Graduate,1.229394981,3.922599618
Male,Urban,8.126071484,High,Low,58.5578649,6.785436269,PhD,1.521345479,3.17890301
Male,Urban,4.919518679,Low,Low,53.89071919,5.252054401,Diploma,1.753633321,3.120623266
Male,Rural,3.571897504,Middle,Low,48.63979359,5.275946939,Dropout,1.164314954,2.907310083
Female,Urban,3.169023643,High,Low,54.59468211,3.360395827,Dropout,1.333959414,2.618537108
Female,Urban,3.908062573,Middle,Low,55.19083626,6.454377626,Diploma,1.966361016,4.274626463
Male,Urban,3.559685812,Middle,Low,53.77649698,5.604739227,Diploma,2.059691486,3.501765056
Male,Rural,3.96470594,Middle,Low,60,9.275871071,PhD,0.862925198,1.884209266
Other,Rural,6.377472684,Middle,Low,48.58723917,5.020117173,Diploma,1.432156368,4.493638269
Female,Rural,4.233812689,Low,Low,60,5.787126854,Postgraduate,1.17011817,2.937717362
Female,Urban,6.695693875,Middle,Low,47.73482364,4.333743717,School,3.061660182,5.790643019
Female,Urban,3.16012556,Middle,Low,45.59070249,2.97025153,Diploma,1.821470971,5.395077673
Female,Urban,4.799449051,Middle,Low,51.8386427,3.05356535,School,1.929123347,3.308635978
Male,Rural,5.024335402,Middle,Low,58.17624806,5.759979757,Graduate,2.085199587,3.864929173
Male,Rural,3.310143242,Low,Low,47.66761353,4.269136848,School,0.952391028,3.170046872
Other,Rural,3.957825372,Middle,Low,54.01330641,6.614815501,School,1.461963884,2.731528633
Female,Urban,7.114184466,Middle,Low,57.01366312,6.469654411,Graduate,1.444768238,2.98492655
Male,Rural,3.393805454,Middle,Low,60,6.607785961,Diploma,0.749405623,1.8182087
Female,Rural,1.377069277,Middle,Low,58.14219824,5.763847104,Diploma,0.512743641,1.079590246
Female,Urban,3.090746941,Low,Moderate,48.6271717,5.214371022,School,2.075099591,3.518845242
Female,Urban,6.943431861,High,Low,50.48292587,6.254495516,Postgraduate,1.922219085,3.327868865
Female,Urban,4.31646651,Middle,Low,53.436872,4.350574392,Diploma,1.06135443,2.641620833
Male,Urban,6.159599623,Middle,Moderate,46.05591179,5.784126291,Diploma,3.945103872,6.828836401
Male,Rural,3.813977412,High,Low,49.00323642,2.706658446,School,1.114448814,3.405513314
Female,Rural,7.721152884,Middle,Moderate,53.4420775,5.646329075,School,2.360918765,5.98279377
Male,Rural,4.370494637,Low,Low,55.67315721,6.037505222,Postgraduate,0.673956538,1.856714155
Male,Urban,5.464737475,Middle,Low,50.0897064,5.084680451,Graduate,1.248860578,3.100282446
Female,Rural,4.324097143,Middle,Low,52.11620829,7.37015927,School,1.314031205,3.971312216
Male,Rural,6.030591771,High,Low,51.1023612,7.131899184,Postgraduate,1.958344418,5.120807868
Other,Rural,4.543357643,High,Low,59.29558942,6.750698643,Dropout,2.066447313,3.647045896
Female,Rural,3.739139614,Low,Low,44.52149885,3.812184929,School,1.394372453,3.524937673
